player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00323,Kaan Koc,21,Turkey,Turkey,11,RB,168,64,Right,Turkey Rovers,4000000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,32,0,0,1,0,0.06,0.14,0,14,16,89.4,0,0,1,0,2,2,0,0,0,0,1,4,1,1,0,0,0,0,0.0,0,0,0,0,7.57,2.43,33.0,2,4,75.9,5.5,51.8,67.5,50.7,61.5,66.4,47.9,66.6,76.5,0,0,152,0,5.8
P00324,Efe Arslan,21,Turkey,Turkey,12,DM,173,74,Right,Turkey Rovers,47400000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,67,0,0,1,0,0.11,0.09,0,39,46,85.5,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,7.02,1.94,26.8,12,6,85.9,5.7,53.6,49.0,41.0,68.4,64.3,90.3,87.5,61.3,0,0,250,0,5.7
P00325,Arda Celik,26,Turkey,Turkey,13,DM,176,86,Right,Turkey City,55400000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,79,0,0,0,0,0.0,0.09,0,36,48,77.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0,0,0,0,0,6.36,1.72,29.7,15,7,82.2,6.3,65.2,66.6,57.4,53.3,81.2,34.6,89.1,64.8,0,0,169,0,6.0
P00326,Kerem Koc,27,Turkey,Turkey,14,DM,189,75,Right,Turkey United,22200000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,0,0,0,0,0,0.0,0.01,0,0,0,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.15,0.0,0.0,0,0,65.0,6.0,60.3,68.0,42.8,54.1,72.9,48.9,60.3,36.5,0,0,141,0,6.2
P00327,Can Sahin,19,Turkey,Turkey,15,CM,178,81,Right,Turkey City,36900000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,0,0,0,0,0,0.0,0.11,0,0,0,79.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.59,0.0,0,0,84.7,5.7,56.5,35.1,56.9,52.8,81.9,38.0,69.7,72.4,0,0,132,0,5.9
P00328,Arda Aydin,18,Turkey,Turkey,16,CM,186,73,Right,Turkey United,24100000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,73,0,0,1,0,0.08,0.15,0,37,42,90.2,1,0,0,0,1,0,0,0,0,0,2,1,1,3,0,0,0,0,0.0,0,0,0,0,6.42,2.08,34.7,12,16,74.7,5.5,53.6,43.4,41.8,50.2,90.4,64.2,87.2,70.6,0,0,201,0,6.0
P00329,Yusuf Kurt,19,Turkey,Turkey,17,CM,185,73,Right,Turkey United,23600000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,83,0,0,1,0,0.11,0.11,0,30,35,87.2,0,0,0,0,1,0,0,2,1,0,0,3,0,0,1,0,0,0,0.0,0,0,0,0,8.73,1.22,28.2,4,13,83.7,6.0,61.0,57.3,71.3,54.4,72.3,36.3,64.3,77.4,0,0,277,0,6.2
P00330,Kerem Yilmaz,21,Turkey,Turkey,18,CM,188,84,Left,Turkey United,33600000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,8,0,0,1,1,0.14,0.01,0,3,5,76.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.96,1.85,31.8,2,3,94.5,6.0,60.9,52.6,52.9,52.2,65.3,71.8,62.0,57.0,0,0,163,0,6.0
P00331,Emir Aydin,24,Turkey,Turkey,19,AM,169,73,Right,Turkey Sporting,14700000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,0,0,0,0,0,0.0,0.11,0,0,0,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.38,0.0,0.0,0,0,76.4,5.5,56.2,42.4,47.2,57.8,69.1,41.2,84.3,56.4,0,0,181,0,6.0
P00332,Mert Aydin,23,Turkey,Turkey,20,AM,169,83,Right,Turkey FC,18500000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,18,0,0,0,0,0.0,0.14,1,7,11,72.0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,8.13,1.34,32.5,4,0,72.1,6.3,62.7,47.1,40.1,62.7,61.9,72.1,62.2,52.3,0,0,135,0,6.2
P00333,Arda Arslan,26,Turkey,Turkey,21,LW,181,74,Right,Turkey Sporting,12600000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,95,0,0,1,0,0.07,0.08,2,42,50,84.6,2,2,1,0,2,2,1,0,0,0,3,5,3,1,0,0,1,0,0.0,0,0,0,0,7.58,0.81,29.6,11,7,86.6,5.8,57.8,66.9,62.1,73.6,71.7,76.2,69.6,62.2,0,0,260,0,6.2
P00334,Kaan Aydin,24,Turkey,Turkey,22,LW,194,72,Right,Turkey United,59700000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,25,0,0,0,0,0.0,0.1,0,12,15,82.9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,9.36,1.84,33.6,6,3,90.6,5.6,59.2,31.1,69.7,52.6,71.3,46.9,70.0,53.0,0,0,186,0,6.0
P00335,Yusuf Demir,30,Turkey,Turkey,23,RW,171,76,Right,Turkey Athletic,58800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,12,0,0,0,0,0.0,0.11,0,5,7,83.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,6.44,1.59,29.1,2,0,96.5,6.4,64.1,41.4,59.5,53.2,82.5,59.6,80.5,79.0,0,0,162,0,6.2
P00336,Kaan Arslan,27,Turkey,Turkey,24,RW,176,87,Right,Turkey Athletic,21700000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,32,0,0,0,0,0.0,0.14,0,18,20,91.3,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,6.51,1.96,34.9,2,2,81.5,5.1,54.7,52.4,59.4,78.8,66.9,42.0,70.9,48.0,0,0,120,0,5.7
P00337,Kaan Demir,27,Turkey,Turkey,25,ST,182,65,Left,Turkey United,37100000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,77,0,0,2,0,0.08,0.03,2,21,25,85.4,0,0,0,0,1,0,2,0,0,0,1,3,1,2,0,0,0,0,0.0,0,0,0,0,7.94,1.71,26.4,9,8,88.9,6.1,57.8,44.4,59.2,58.8,81.1,93.0,66.0,80.2,0,0,127,0,6.1
P00338,Emir Arslan,19,Turkey,Turkey,26,ST,185,79,Right,Turkey Athletic,23300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,25,0,0,1,1,0.07,0.11,0,14,19,76.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,5.43,1.56,26.0,4,1,71.8,5.2,53.7,53.8,70.4,54.7,75.8,53.5,42.4,43.4,0,0,77,0,5.8
P00833,Nathan Martin,18,Canada,Canada,1,GK,178,84,Right,Canada Sporting,49900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,32,0,0,0,0,0.0,0.13,0,10,16,68.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66.7,0,0,0,0,7.17,1.19,28.8,4,4,83.9,6.7,67.4,45.7,66.5,60.8,86.1,71.2,75.2,71.5,0,0,246,0,6.8
P00834,Nathan Bouchard,30,Canada,Canada,2,GK,194,88,Right,Canada United,31100000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,74,0,0,2,1,0.13,0.09,1,25,33,75.8,1,0,0,0,1,1,0,1,1,0,3,3,2,1,0,0,0,0,0.0,0,1,0,0,4.68,1.36,30.5,11,6,77.0,6.2,55.2,86.4,48.9,59.0,64.2,77.6,73.4,54.1,0,0,235,0,6.2
P00835,Owen Fortin,23,Canada,Canada,3,GK,183,69,Left,Canada Sporting,34200000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,32,0,0,0,0,0.0,0.15,0,6,9,75.6,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,2,100.0,0,0,0,0,5.63,1.64,30.0,9,4,80.6,6.3,59.8,22.8,42.8,42.8,63.5,65.5,83.1,67.6,0,0,177,0,6.8
P00836,Owen Gauthier,29,Canada,Canada,4,CB,187,70,Right,Canada Athletic,10800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,32,0,0,1,0,0.14,0.06,0,15,19,81.4,0,0,0,0,1,0,1,1,0,1,0,3,0,2,0,0,0,0,0.0,0,0,0,0,6.23,1.58,31.3,7,4,89.6,6.5,63.4,68.0,36.0,47.0,72.0,51.2,80.1,63.0,0,0,156,0,6.4
P00837,Owen Morin,26,Canada,Canada,5,CB,171,85,Right,Canada United,59800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,12,0,0,0,0,0.0,0.05,0,6,8,87.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.5,2.21,30.7,0,0,70.7,6.2,66.9,58.4,65.7,40.6,34.3,62.8,75.7,63.7,0,0,152,0,6.2
P00838,William Gagnon,30,Canada,Canada,6,CB,191,63,Right,Canada FC,25600000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,32,0,0,0,0,0.0,0.08,0,17,22,78.7,0,0,0,0,0,0,2,0,0,0,1,2,1,1,0,0,0,0,0.0,0,0,0,0,4.67,1.08,33.1,3,1,74.5,5.5,57.2,33.1,62.3,52.1,72.9,63.0,83.4,65.1,0,0,228,0,5.9
P00839,Logan Bergeron,29,Canada,Canada,7,CB,169,72,Right,Canada Sporting,47800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,60,0,0,2,1,0.14,0.07,1,34,44,78.9,0,0,0,0,3,2,0,0,0,1,3,5,0,1,0,0,0,0,0.0,0,0,0,0,8.32,0.87,32.3,9,5,79.4,6.3,62.4,45.5,71.1,56.6,72.1,45.4,88.9,69.7,0,0,150,0,6.1
P00840,Ethan Bouchard,27,Canada,Canada,8,LB,185,65,Right,Canada FC,7800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,18,0,0,0,0,0.0,0.0,0,9,13,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.94,0.79,32.6,1,1,87.9,6.1,62.2,63.6,52.9,65.5,76.1,46.5,73.1,43.0,0,0,83,0,5.9
P00841,Owen Tremblay,33,Canada,Canada,9,LB,194,73,Right,Canada FC,41600000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,8,0,0,0,0,0.0,0.1,0,3,5,79.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,7.19,1.99,30.8,0,3,93.2,5.4,56.9,65.2,50.7,60.9,59.3,60.0,84.7,50.3,0,0,260,0,5.8
P00842,Noah Fortin,25,Canada,Canada,10,RB,190,71,Right,Canada City,900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,76,0,0,1,0,0.18,0.08,2,33,37,91.7,0,0,0,0,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0.0,0,0,0,0,5.85,1.24,29.6,9,8,77.0,6.7,66.9,51.0,49.0,49.9,77.9,73.5,74.1,69.1,0,0,202,0,6.4
P00843,William Gauthier,18,Canada,Canada,11,RB,178,69,Right,Canada City,19300000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,100,0,0,1,0,0.07,0.03,1,33,42,79.7,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,7.34,1.01,32.4,10,16,75.6,5.6,55.1,68.1,56.8,62.6,75.8,61.5,87.6,62.0,0,0,130,0,6.1
P00844,Ethan Gagnon,29,Canada,Canada,12,DM,180,80,Left,Canada Sporting,30800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,8,0,0,0,0,0.0,0.01,0,2,3,87.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,7.1,0.69,35.5,1,1,83.3,6.7,64.8,52.7,58.0,48.9,49.8,46.7,88.0,87.9,0,0,140,0,6.0
P00845,Logan Bouchard,20,Canada,Canada,13,DM,178,83,Right,Canada Rovers,59200000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,12,0,0,0,0,0.0,0.11,0,5,6,89.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.97,1.91,32.1,3,1,86.2,5.4,63.9,57.2,78.6,60.4,70.5,49.6,71.7,66.9,0,0,196,0,5.6
P00846,Owen Bergeron,18,Canada,Canada,14,DM,172,63,Right,Canada Rovers,27300000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,25,0,0,0,0,0.0,0.14,0,13,16,85.7,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,6.17,1.96,28.0,3,3,89.8,5.7,59.5,46.3,54.8,56.1,66.8,41.4,88.2,87.9,0,0,167,0,6.0
P00847,Noah Tremblay,31,Canada,Canada,15,CM,187,70,Right,Canada City,54200000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,64,0,0,0,0,0.0,0.08,0,37,46,82.2,0,0,0,0,0,0,0,2,0,0,1,2,1,3,0,0,0,0,0.0,0,0,0,0,8.03,1.31,28.9,14,9,83.8,5.8,55.5,58.7,42.4,84.9,80.1,42.0,75.8,40.7,0,0,193,0,5.6
P00848,Owen Cote,28,Canada,Canada,16,CM,186,63,Left,Canada Sporting,14400000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,100,0,0,0,0,0.0,0.11,0,50,59,85.3,1,1,0,0,2,0,0,0,1,1,4,2,0,0,1,0,0,0,0.0,0,0,0,0,7.43,1.19,29.6,14,9,80.8,5.4,55.4,55.3,50.0,49.6,81.3,55.6,77.6,77.3,0,0,218,0,5.8
P00849,Owen Gagnon,30,Canada,Canada,17,CM,175,66,Right,Canada City,24800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,65,0,0,1,1,0.16,0.03,3,24,33,75.4,0,0,0,0,1,0,0,0,2,1,3,1,1,0,0,0,0,0,0.0,0,0,0,0,6.57,1.8,31.7,7,10,86.1,6.0,59.0,39.1,50.7,48.9,84.9,59.1,95.2,89.9,0,0,177,0,6.0
P00850,Benjamin Cote,18,Canada,Canada,18,CM,169,83,Right,Canada Sporting,27900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,25,0,0,0,0,0.0,0.01,1,10,13,79.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,5.14,1.6,32.2,8,4,76.3,6.3,65.2,41.5,41.6,59.5,68.9,69.0,64.8,48.1,0,0,130,0,5.9
P00851,Owen Bouchard,21,Canada,Canada,19,AM,193,84,Right,Canada Rovers,15800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,0,0,0,0,0,0.0,0.07,0,0,0,86.4,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.05,0.0,0,0,75.7,5.7,57.7,49.6,34.9,43.5,73.8,57.5,73.4,58.0,0,0,196,0,6.0
P00852,Noah Gagnon,18,Canada,Canada,20,AM,175,73,Right,Canada Sporting,2000000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,70,0,0,0,0,0.0,0.06,0,17,21,81.8,0,0,1,0,0,1,0,2,0,3,1,3,0,0,0,0,0,0,0.0,0,0,0,0,4.02,1.53,30.4,13,7,76.7,5.8,55.5,58.9,32.0,56.1,63.7,57.6,81.8,59.5,0,0,127,0,6.3
P00853,Liam Roy,20,Canada,Canada,21,LW,184,83,Right,Canada United,12700000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,18,0,0,0,0,0.0,0.01,0,7,8,98.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,7.08,1.92,32.0,1,3,73.3,6.0,60.6,30.1,66.1,64.9,65.4,53.4,67.2,34.5,0,0,205,0,6.2
P00854,Logan Cote,22,Canada,Canada,22,LW,184,78,Left,Canada Athletic,4800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,86,0,0,0,0,0.0,0.13,0,47,56,85.6,2,1,0,0,2,0,0,0,0,0,3,2,0,0,0,0,1,0,0.0,0,0,0,0,7.8,2.13,30.8,5,13,85.0,6.1,59.6,41.2,64.7,48.4,58.5,42.8,51.5,44.7,0,0,222,0,6.0
P00855,Liam Fortin,25,Canada,Canada,23,RW,179,70,Left,Canada FC,4100000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,96,0,0,0,0,0.0,0.14,3,42,57,74.4,3,2,0,0,0,1,0,0,2,0,5,1,0,1,1,0,0,0,0.0,0,0,0,0,6.68,1.52,33.2,13,9,84.0,5.3,52.2,60.7,43.7,52.9,67.1,50.6,74.7,73.3,0,0,178,0,5.8
P00856,Lucas Bouchard,22,Canada,Canada,24,RW,185,74,Left,Canada United,2200000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,32,0,0,0,0,0.0,0.04,0,16,21,80.3,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0.0,0,0,0,0,6.78,1.28,31.7,5,2,84.7,6.0,56.5,60.5,47.9,59.6,81.6,51.5,58.8,52.7,0,0,158,0,6.1
P00857,Benjamin Gagnon,31,Canada,Canada,25,ST,185,89,Left,Canada FC,59800000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,8,0,0,0,0,0.0,0.01,0,3,4,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,4.15,1.34,28.7,1,2,81.6,6.3,64.6,56.6,42.5,39.2,73.2,42.4,66.4,68.4,0,0,168,0,6.2
P00858,Logan Gagnon,30,Canada,Canada,26,ST,190,69,Left,Canada Athletic,15500000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Switzerland,Round of 32,Draw,0,0,92,0,0,3,3,0.53,0.03,0,33,43,77.3,0,0,0,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0.0,0,0,0,0,6.19,1.58,30.3,16,7,80.9,5.8,57.5,56.0,41.4,54.2,71.0,58.2,68.3,49.4,0,0,110,0,6.1
P00053,Leon Gerber,24,Switzerland,Switzerland,1,GK,175,78,Right,Switzerland Athletic,2900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,32,0,0,0,0,0.0,0.14,0,14,18,79.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.3,0,0,0,0,9.85,1.58,29.9,2,2,86.9,6.5,68.8,58.3,66.7,67.9,100.0,47.8,70.0,57.8,0,0,177,0,6.3
P00054,Leon Huber,19,Switzerland,Switzerland,2,GK,169,76,Left,Switzerland City,33500000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,63,0,0,0,0,0.0,0.15,0,15,25,63.3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,1,0,0,8.19,0.92,30.5,5,7,70.3,6.3,57.1,65.4,69.4,67.2,54.1,55.9,75.5,46.1,0,0,337,0,6.1
P00055,Noah Müller,31,Switzerland,Switzerland,3,GK,171,73,Right,Switzerland Athletic,38900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,84,0,0,2,1,0.29,0.06,1,34,46,75.6,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0.0,0,1,0,0,7.28,2.43,33.7,17,9,78.6,6.7,65.6,46.3,50.7,74.2,79.9,45.8,83.0,57.2,0,0,200,0,6.1
P00056,Jan Brunner,23,Switzerland,Switzerland,4,CB,180,88,Right,Switzerland United,10600000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,8,0,0,0,0,0.0,0.12,0,3,4,84.1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,5.76,2.05,33.1,0,1,83.4,5.8,52.7,30.8,73.0,47.5,54.3,55.8,75.3,63.8,1,0,136,0,6.2
P00057,Luca Steiner,21,Switzerland,Switzerland,5,CB,194,74,Right,Switzerland Rovers,34100000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,0,0,0,0,0,0.0,0.13,0,0,0,85.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,87.6,6.3,66.2,70.6,48.8,49.8,80.9,28.4,72.2,52.1,0,0,173,0,6.1
P00058,Joel Müller,25,Switzerland,Switzerland,6,CB,191,76,Right,Switzerland United,64100000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,0,0,0,0,0,0.0,0.14,0,0,0,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.28,0.0,0.0,0,0,80.4,5.8,63.1,57.9,47.2,56.1,62.2,62.4,78.4,95.3,0,0,236,0,6.1
P00059,Liam Schmid,27,Switzerland,Switzerland,7,CB,190,77,Right,Switzerland City,6300000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,40,0,0,0,0,0.0,0.11,0,20,24,87.0,1,1,0,0,1,0,0,1,0,0,3,2,1,1,0,0,0,0,0.0,0,0,0,0,7.7,1.5,31.2,5,2,79.6,6.0,62.2,49.3,45.4,51.2,69.4,54.9,67.9,61.1,0,0,113,0,6.1
P00060,Simon Steiner,26,Switzerland,Switzerland,8,LB,177,63,Right,Switzerland City,1900000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,83,0,0,1,0,0.18,0.03,0,33,36,91.9,1,0,0,0,0,2,2,0,0,0,2,4,0,2,0,0,0,0,0.0,0,0,0,0,7.17,1.43,33.1,8,13,89.0,5.5,52.6,70.7,56.8,59.8,76.2,55.0,81.4,50.8,0,0,288,0,5.9
P00061,David Weber,30,Switzerland,Switzerland,9,LB,186,83,Right,Switzerland United,22100000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,18,0,0,0,0,0.0,0.1,0,5,8,68.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,6.27,1.17,31.3,0,2,99.0,6.3,58.5,39.2,66.3,51.0,73.6,65.1,70.6,70.2,0,0,255,0,6.3
P00062,Noah Fischer,22,Switzerland,Switzerland,10,RB,175,64,Left,Switzerland FC,4600000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,25,0,0,0,0,0.0,0.11,0,8,10,83.6,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,0,0,0,9.02,2.01,30.7,1,1,69.3,6.1,58.6,43.9,59.5,57.3,70.9,56.9,87.0,64.2,0,0,187,0,5.8
P00063,Noah Brunner,28,Switzerland,Switzerland,11,RB,196,68,Right,Switzerland FC,8400000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,98,0,0,0,0,0.0,0.06,0,56,73,76.9,0,0,1,1,2,5,0,3,0,0,3,10,0,1,0,0,0,0,0.0,0,0,0,0,5.44,1.62,31.3,12,16,82.8,5.9,57.4,55.9,62.2,68.5,58.2,58.3,77.5,49.0,0,0,325,0,6.0
P00064,Noah Weber,33,Switzerland,Switzerland,12,DM,182,89,Right,Switzerland United,36300000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,63,0,0,1,0,0.14,0.01,1,23,29,82.7,1,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0,8.15,1.11,30.8,9,8,75.4,5.1,51.0,62.5,50.9,71.2,59.5,39.7,83.4,93.0,0,0,203,0,5.7
P00065,David Fischer,23,Switzerland,Switzerland,13,DM,188,85,Right,Switzerland FC,10000000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,61,0,0,0,0,0.0,0.08,0,22,31,72.1,0,0,0,0,1,2,0,0,2,0,0,3,0,0,0,1,0,0,0.0,0,0,0,0,6.83,1.17,32.5,8,8,87.1,6.4,69.1,54.3,56.3,65.0,83.6,48.5,74.2,76.9,0,0,141,0,6.0
P00066,Simon Meier,33,Switzerland,Switzerland,14,DM,184,79,Right,Switzerland Rovers,54200000,WC26-083,2026-07-09,Atlantic Stadium,Atlanta,Canada,Round of 32,Draw,0,0,12,0,0,0,0,0.0,0.04,0,5,7,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4.99,1.44,30.9,1,2,72.7,6.3,61.3,48.9,60.2,65.4,80.9,55.4,88.8,66.9,0,0,161,0,6.0
